,Education,Marital_Status,Income,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,Age,day_engaged,cluster
2153,0,0,40590.0,2,258,1,15,46,690,1
2154,0,1,30560.0,1,31,0,5,39,553,1
2155,0,1,32146.0,1,66,0,8,32,27,1
2156,0,0,41713.0,2,174,0,13,51,247,1
2157,0,1,34176.0,1,28,0,5,40,344,1
2158,0,1,58482.0,1,731,1,22,60,29,2
2159,0,0,59686.0,1,274,0,12,50,341,1
2160,0,1,60896.0,1,1701,1,26,51,782,2
2161,0,1,62994.0,1,312,0,13,35,273,1
2162,0,1,47320.0,1,414,0,20,58,723,1
2163,0,0,74859.0,0,1565,1,23,66,666,2
2164,1,0,15253.0,1,29,0,6,23,430,3
2165,0,0,31560.0,1,94,0,8,41,556,1
2166,0,0,72071.0,1,1338,0,20,61,686,2
2167,0,0,91172.0,0,1092,5,14,25,645,2
2168,0,1,90000.0,0,1479,3,18,31,374,2
2169,0,0,41967.0,2,54,0,5,34,404,1
2170,0,0,69263.0,1,568,1,18,50,243,2
2171,0,0,65706.0,0,1199,4,27,45,552,2
2172,0,1,60934.0,1,873,0,23,40,349,2
2173,0,1,71965.0,1,1213,0,17,64,521,2
2174,0,1,65210.0,1,731,2,22,60,90,2
2175,0,1,79174.0,0,2043,3,19,40,426,2
2176,0,0,81380.0,0,1893,0,17,48,740,2
2177,0,0,48432.0,1,424,0,19,42,805,1
2178,0,1,52914.0,1,575,1,15,44,549,1
2179,0,1,38946.0,1,257,0,12,60,434,1
2180,0,1,26067.0,1,56,0,9,41,630,1
2181,0,1,44325.0,1,542,1,21,43,547,2
2182,0,1,42523.0,0,125,0,7,51,253,1
2183,1,0,26487.0,1,69,0,9,37,591,3
2184,0,1,53233.0,1,40,0,5,58,289,1
2185,0,1,67716.0,1,1016,1,28,55,457,2
2186,0,1,76234.0,1,907,1,23,43,213,2
2187,0,1,84117.0,0,1566,1,24,59,57,2
2188,0,1,65487.0,0,1169,0,17,58,92,2
2189,1,1,25224.0,1,46,0,7,43,291,3
2190,0,0,89616.0,0,1644,1,25,32,675,2
2191,0,0,40851.0,2,59,0,5,44,679,1
2192,0,1,27469.0,0,17,0,4,68,1058,1
2193,0,1,82347.0,0,1853,3,25,58,934,2
2194,0,1,73803.0,1,1528,2,22,58,1089,2
2195,0,0,8820.0,2,35,0,10,63,650,1
2196,0,0,43322.0,0,141,0,8,41,255,1
2197,0,1,55593.0,1,546,1,17,42,498,2
2198,0,1,50501.0,2,500,2,20,61,562,2
2199,0,1,37085.0,2,61,0,10,40,189,1
2200,1,0,16185.0,1,106,0,8,25,603,3
2201,0,0,57731.0,1,704,0,26,46,769,2
2202,0,0,48432.0,1,424,1,19,42,805,2
2203,0,1,73807.0,1,849,0,23,37,699,2
2204,0,1,18929.0,0,85,0,6,25,684,1
2205,0,0,35893.0,2,199,0,15,47,808,1
2206,0,1,61014.0,1,1147,0,20,35,784,2
2207,0,1,32144.0,2,54,1,10,61,284,1
2208,1,1,14918.0,1,43,0,5,52,903,3
2209,0,0,45146.0,2,53,0,6,52,535,1
2210,0,0,41769.0,1,521,0,22,60,687,2
2211,0,1,88325.0,0,1623,0,18,34,244,2
2212,0,0,38054.0,2,45,0,7,65,361,1
2213,0,0,80617.0,0,1435,0,19,20,752,2
2214,0,1,5305.0,1,32,0,1,39,520,1
2215,0,1,36807.0,2,16,0,4,61,742,1
2216,0,1,28427.0,1,52,0,7,32,651,1
2217,0,0,82032.0,0,1234,0,17,67,242,2
2218,0,1,22775.0,1,15,0,4,37,561,1
2219,0,1,40101.0,1,415,0,17,30,809,1
2220,0,1,58025.0,1,470,0,18,36,401,1
2221,0,0,75777.0,0,1438,3,21,33,634,2
2222,0,1,7500.0,1,53,0,11,36,545,1
2223,0,1,33562.0,3,51,0,9,52,190,1
2224,0,0,57642.0,1,679,1,22,45,122,2
2225,0,1,58554.0,2,586,0,22,47,827,1
2226,0,1,63777.0,2,653,0,26,36,648,2
2227,0,0,57967.0,1,468,0,19,53,669,2
2228,0,1,52247.25135379061,0,1679,1,1,37,754,2
2229,0,1,24434.0,2,50,0,7,43,228,1
2230,0,0,11012.0,1,84,1,9,31,656,1
2231,0,0,44802.0,0,1049,0,27,45,863,2
2232,0,0,26816.0,0,22,0,4,29,867,1
2233,0,1,666666.0,1,62,0,11,38,694,2
2234,0,1,34421.0,1,30,0,4,41,724,1
2235,0,1,61223.0,1,1341,0,18,48,567,2
2236,0,1,64014.0,3,444,1,22,69,87,1
2237,0,0,56981.0,0,1241,1,19,34,341,2
2238,0,1,69245.0,1,843,0,23,59,342,2
2239,0,1,52869.0,2,172,1,11,61,808,1
